theme;block;globalBlockHeight;element_id;total_elements;elementHeight;elementWidth;x_orig;y_orig;x_end;y_end;rap_size;type
mono-blocks;01_text.json;362.0;element_id_97012;5;1.25;31.375;24.3125;13.375;55.6875;14.625;25.1;text
mono-blocks;01_text.json;362.0;element_id_87851;5;2.25;38.125;20.9375;10.1875;59.0625;12.4375;16.944444444444443;text
mono-blocks;01_text.json;362.0;element_id_95446;5;1.0625;31.375;24.3125;8.1875;55.6875;9.25;29.529411764705884;text
mono-blocks;01_text.json;362.0;element_id_41524;5;0.8125;8.125;10.9375;10.75;19.0625;11.5625;10.0;text
mono-blocks;72_links.json;872.0;element_id_22576;8;3.125;11.875;50.625;44.5625;62.5;47.6875;3.8;button
mono-blocks;72_links.json;872.0;element_id_34014;8;35.5;23.75;44.6875;6.5625;68.4375;42.0625;0.6690140845070423;image
mono-blocks;72_links.json;872.0;element_id_65095;8;3.125;11.875;17.5;44.5625;29.375;47.6875;3.8;button
mono-blocks;72_links.json;872.0;element_id_22745;8;35.5;23.75;11.5625;6.5625;35.3125;42.0625;0.6690140845070423;image
mono-blocks;72_links.json;872.0;element_id_87494;8;34.25;22.5;45.3125;7.1875;67.8125;41.4375;0.656934306569343;shape
mono-blocks;72_links.json;872.0;element_id_43059;8;2.25;17.0;48.0;23.1875;65.0;25.4375;7.555555555555555;text
mono-blocks;72_links.json;872.0;element_id_42897;8;34.25;22.5;12.1875;7.1875;34.6875;41.4375;0.656934306569343;shape
mono-blocks;72_links.json;872.0;element_id_71480;8;2.25;17.0625;14.9375;23.1875;32.0;25.4375;7.583333333333333;text
mono-blocks;91_links.json;280.0;element_id_27302;20;3.125;11.875;62.5;10.9375;74.375;14.0625;3.8;button
mono-blocks;91_links.json;280.0;element_id_35884;20;1.5625;11.875;62.5;6.875;74.375;8.4375;7.6;text
mono-blocks;91_links.json;280.0;element_id_64170;20;1.5625;11.875;47.25;6.875;59.125;8.4375;7.6;text
mono-blocks;91_links.json;280.0;element_id_78849;20;0.75;11.875;47.25;9.8125;59.125;10.5625;15.833333333333334;text
mono-blocks;91_links.json;280.0;element_id_77110;20;0.75;11.875;47.25;11.75;59.125;12.5;15.833333333333334;text
mono-blocks;91_links.json;280.0;element_id_87244;20;0.75;11.875;47.25;13.6875;59.125;14.4375;15.833333333333334;text
mono-blocks;91_links.json;280.0;element_id_45206;20;1.5625;11.875;33.375;6.875;45.25;8.4375;7.6;text
mono-blocks;91_links.json;280.0;element_id_17130;20;0.75;11.875;33.375;9.8125;45.25;10.5625;15.833333333333334;text
mono-blocks;91_links.json;280.0;element_id_39627;20;0.75;11.875;33.375;11.75;45.25;12.5;15.833333333333334;text
mono-blocks;91_links.json;280.0;element_id_81402;20;0.75;11.875;33.375;13.6875;45.25;14.4375;15.833333333333334;text
mono-blocks;91_links.json;280.0;element_id_54847;20;1.5625;11.875;19.5;6.875;31.375;8.4375;7.6;text
mono-blocks;91_links.json;280.0;element_id_19840;20;0.75;11.875;19.5;9.8125;31.375;10.5625;15.833333333333334;text
mono-blocks;91_links.json;280.0;element_id_57644;20;0.75;11.875;19.5;11.75;31.375;12.5;15.833333333333334;text
mono-blocks;91_links.json;280.0;element_id_11025;20;0.75;11.875;19.5;13.6875;31.375;14.4375;15.833333333333334;text
mono-blocks;91_links.json;280.0;element_id_92850;20;1.5625;11.875;5.625;6.875;17.5;8.4375;7.6;text
mono-blocks;91_links.json;280.0;element_id_96967;20;0.75;11.875;5.625;9.8125;17.5;10.5625;15.833333333333334;text
mono-blocks;91_links.json;280.0;element_id_73742;20;0.75;11.875;5.625;11.75;17.5;12.5;15.833333333333334;text
mono-blocks;91_links.json;280.0;element_id_62707;20;0.75;11.875;5.625;13.6875;17.5;14.4375;15.833333333333334;text
mono-blocks;91_links.json;280.0;element_id_85300;20;0.0625;68.75;5.625;4.3125;74.375;4.375;1100.0;shape
mono-blocks;91_links.json;280.0;element_id_68113;20;1.0;27.1875;5.625;2.5;32.8125;3.5;27.1875;text
mono-blocks;19_images.json;600.0;element_id_40620;4;37.5;80.0;0.0;0.0;80.0;37.5;2.1333333333333333;image
mono-blocks;19_images.json;600.0;element_id_67796;4;0.75;33.1875;23.375;30.9375;56.5625;31.6875;44.25;text
mono-blocks;19_images.json;600.0;element_id_53465;4;2.625;33.125;23.4375;20.875;56.5625;23.5;12.619047619047619;text
mono-blocks;19_images.json;600.0;element_id_50135;4;2.75;56.875;11.5625;14.0;68.4375;16.75;20.681818181818183;text
mono-blocks;106_video.json;800.0;element_id_81626;2;50.0;80.0;0.0;0.0;80.0;50.0;1.6;video
mono-blocks;106_video.json;800.0;element_id_18071;2;8.25;21.25;5.625;36.125;26.875;44.375;2.5757575757575757;text
mono-blocks;47_images.json;1308.0;element_id_65117;9;21.5;15.3125;59.0625;46.5;74.375;68.0;0.7122093023255814;image
mono-blocks;47_images.json;1308.0;element_id_44517;9;21.5;33.125;5.625;52.75;38.75;74.25;1.5406976744186047;image
mono-blocks;47_images.json;1308.0;element_id_86128;9;21.5;33.125;41.25;13.75;74.375;35.25;1.5406976744186047;image
mono-blocks;47_images.json;1308.0;element_id_27302;9;21.5;15.3125;5.625;7.5;20.9375;29.0;0.7122093023255814;image
mono-blocks;47_images.json;1308.0;element_id_35945;9;10.5;8.4375;44.6875;50.6875;53.125;61.1875;0.8035714285714286;text
mono-blocks;47_images.json;1308.0;element_id_72787;9;1.5625;8.4375;44.6875;47.75;53.125;49.3125;5.4;text
mono-blocks;47_images.json;1308.0;element_id_40641;9;8.5;17.8125;10.8125;36.625;28.625;45.125;2.0955882352941178;text
mono-blocks;47_images.json;1308.0;element_id_83164;9;10.5;8.5;26.8125;11.6875;35.3125;22.1875;0.8095238095238095;text
mono-blocks;47_images.json;1308.0;element_id_57774;9;1.5625;8.5;26.8125;8.75;35.3125;10.3125;5.44;text
mono-blocks;37_images.json;720.0;element_id_10083;7;16.875;20.9375;47.1875;5.625;68.125;22.5;1.2407407407407407;image
mono-blocks;37_images.json;720.0;element_id_64713;7;16.875;20.9375;5.625;5.625;26.5625;22.5;1.2407407407407407;image
mono-blocks;37_images.json;720.0;element_id_62754;7;10.5;27.1875;47.1875;30.5625;74.375;41.0625;2.5892857142857144;text
mono-blocks;37_images.json;720.0;element_id_19019;7;1.9375;27.1875;47.1875;26.875;74.375;28.8125;14.03225806451613;text
mono-blocks;37_images.json;720.0;element_id_40817;7;45.0;0.0625;39.9375;0.0;40.0;45.0;0.001388888888888889;shape
mono-blocks;37_images.json;720.0;element_id_90869;7;10.5;27.1875;5.625;30.5625;32.8125;41.0625;2.5892857142857144;text
mono-blocks;37_images.json;720.0;element_id_28144;7;1.9375;27.1875;5.625;26.875;32.8125;28.8125;14.03225806451613;text
mono-blocks;59_links.json;371.0;element_id_72874;8;3.125;11.875;62.5;10.125;74.375;13.25;3.8;button
mono-blocks;59_links.json;371.0;element_id_94505;8;7.875;11.875;5.625;7.75;17.5;15.625;1.507936507936508;image
mono-blocks;59_links.json;371.0;element_id_90292;8;0.0625;68.75;5.625;18.75;74.375;18.8125;1100.0;vector
mono-blocks;59_links.json;371.0;element_id_66051;8;14.125;0.0625;59.0625;4.625;59.125;18.75;0.004424778761061947;vector
mono-blocks;59_links.json;371.0;element_id_29721;8;1.3125;33.0625;23.5;13.4375;56.5625;14.75;25.19047619047619;text
mono-blocks;59_links.json;371.0;element_id_85853;8;4.5;21.25;29.375;8.3125;50.625;12.8125;4.722222222222222;text
mono-blocks;59_links.json;371.0;element_id_28092;8;14.125;0.0625;20.875;4.625;20.9375;18.75;0.004424778761061947;vector
mono-blocks;59_links.json;371.0;element_id_82395;8;0.25;68.75;5.625;4.375;74.375;4.625;275.0;shape
mono-blocks;13_text.json;498.0;element_id_16013;17;1.125;21.3125;53.125;26.0;74.4375;27.125;18.944444444444443;text
mono-blocks;13_text.json;498.0;element_id_13624;17;1.5625;21.3125;53.125;24.125;74.4375;25.6875;13.64;text
mono-blocks;13_text.json;498.0;element_id_50819;17;2.25;21.25;29.375;24.125;50.625;26.375;9.444444444444445;text
mono-blocks;13_text.json;498.0;element_id_60146;17;1.125;21.3125;53.125;21.375;74.4375;22.5;18.944444444444443;text
mono-blocks;13_text.json;498.0;element_id_23547;17;1.5625;21.3125;53.125;19.5;74.4375;21.0625;13.64;text
mono-blocks;13_text.json;498.0;element_id_62912;17;2.25;21.25;29.375;19.5;50.625;21.75;9.444444444444445;text
mono-blocks;13_text.json;498.0;element_id_46536;17;1.125;21.3125;53.125;16.75;74.4375;17.875;18.944444444444443;text
mono-blocks;13_text.json;498.0;element_id_36408;17;1.5625;21.3125;53.125;14.875;74.4375;16.4375;13.64;text
mono-blocks;13_text.json;498.0;element_id_63032;17;2.25;21.25;29.375;14.875;50.625;17.125;9.444444444444445;text
